"","x"
"4131",0.110665568
"4132",-0.082370997
"4133",0.02693161
"4134",0.072320662
"4135",0.097350583
"4136",0.058173397
"4137",-0.088939705
"4138",0
"4139",0.061218622
"4140",-0.094114633
"4141",-0.148702997
"4142",-0.006147286
"4143",0.028820439
"4144",0.181198592
"4145",-0.054488185
"4146",0.021665052
"4147",0.159760554
"4148",0.124762221
"4149",0.015931303
"4150",-0.073502462
"4151",0.110224338
"4152",0.087629997
"4153",0.364273396
"4154",0.019931807
"4155",-0.082464283
"4156",0.08396538
"4157",0.041419701
"4158",-0.136575535
"4159",0.017474361
"4160",0.088598168
"4161",0.044712468
"4162",-0.092985298
"4163",0.142642335
"4164",0.031263867
"4165",0.066921516
"4166",0.0650229
"4167",0.041630616
"4168",0.09531018
"4169",0.107439879
"4170",0.163410958
"4171",0.042339829
"4172",0.071282922
"4173",0.145356363
"4174",0.113052861
"4175",-0.082684176
"4176",-0.173843107
"4177",0.007067167
"4178",0.007218567
"4179",-0.057540267
"4180",0.218948822
"4181",-0.067209414
"4182",0.010002395
"4183",0.009027865
"4184",0.049221292
"4185",0.018018506
"4186",0.051502587
"4187",0.100292045
"4188",-0.377294231
"4189",0.035268139
"4190",0.082738127
"4191",-0.039687748
"4192",-0.100083459
"4193",0.070617567
"4194",0.539662945
"4195",0.019344126
"4196",0.063700777
"4197",0.560572127
"4198",-0.043485112
"4199",-0.13507978
"4200",-0.118027206
"4201",0.125869907
"4202",0.102262324
"4203",-0.058929434
"4204",0.160895119
"4205",0.124064613
"4206",0.177828355
"4207",0.05107493
"4208",0.011778699
"4209",-0.214254604
"4210",0.002442004
"4211",0.09686868
"4212",0.112117298
"4213",0.043605095
"4214",-0.032448901
"4215",0.087032024
"4216",0.097831448
"4217",0.045376404
"4218",0.043701085
"4219",0.06733312
"4220",0.049132689
"4221",0.025178651
"4222",0.029702006
"4223",0.07254557
"4224",0.019980173
"4225",-0.057158414
"4226",0.039302516
"4227",0.052935435
"4228",-0.065561825
"4229",-0.244122829
"4230",0.10632857
"4231",0.796626228
"4232",0.112018671
"4233",0.060085852
"4234",0.247241103
"4235",-0.146278746
"4236",-0.192874279
"4237",0.03105134
"4238",0.045760238
"4239",0.181888563
"4240",-0.028987537
"4241",0.007720318
"4242",0.231569024
"4243",0.066756488
"4244",-0.032460802
"4245",0.083381609
"4246",-0.074840841
"4247",0.206070737
"4248",0.033175013
"4249",-0.019397288
"4250",0
"4251",0.070022104
"4252",-0.020637789
"4253",0.148550448
"4254",0.002880684
"4255",0.026907453
"4256",0.053227641
"4257",0.016916474
"4258",0.067622323
"4259",0.030140567
"4260",0.097193283
"4261",0.050110509
"4262",0.013958075
"4263",-0.007294604
"4264",0.038152742
"4265",0.049315128
"4266",0.002466092
"4267",0.25420753
"4268",-0.136184185
"4269",-0.002275314
"4270",0.080157547
"4271",0.121776017
"4272",-0.014431333
"4273",-0.016558113
"4274",0.118258434
"4275",-0.015411616
"4276",-0.085779615
"4277",-0.090151097
"4278",0.044937737
"4279",0.018848726
"4280",0.003194891
"4281",0.106008604
"4282",0.029810582
"4283",0.107711018
"4284",0.032168836
"4285",0.063119539
"4286",-0.016836196
"4287",0.044735894
"4288",-0.030632004
"4289",0.073259511
"4290",0.043394892
"4291",0.059389668
"4292",0.099122192
"4293",-0.03000225
"4294",0.116124882
"4295",0.172666822
"4296",-0.191403467
"4297",-0.051616861
"4298",0.449063992
"4299",0.172172658
"4300",0.097324947
"4301",0.100541229
"4302",0.065534476
"4303",0.076716069
"4304",0.055032472
"4305",0.188538022
"4306",0.610681266
"4307",0.012530284
"4308",0.105088555
"4309",0.03375848
"4310",0.02925625
"4311",0.15415068
"4312",0.031671691
"4313",-0.210601338
"4314",0.080167778
"4315",-0.066341948
"4316",-0.023810649
"4317",0.039519605
"4318",0.040005335
"4319",0.036527025
"4320",0.06538172
"4321",0.015585757
"4322",0.057359197
"4323",0.007429957
"4324",0.182625093
"4325",0.0784632
"4326",-0.10086061
"4327",-0.009452392
"4328",0.046828527
"4329",0.117241844
"4330",0.032535546
"4331",0.068507905
"4332",0.028322381
"4333",0.08770558
"4334",0.080268117
"4335",-0.032293834
"4336",-0.098092508
"4337",0.033047537
"4338",0.162398149
"4339",0.252107293
"4340",0.055089557
"4341",-0.034589915
"4342",0.045911607
"4343",0.082482106
"4344",0.142174489
"4345",0.045487341
"4346",-0.133394935
"4347",0.070657421
"4348",0.06676965
"4349",0.112540495
"4350",0.095347916
"4351",0.234342742
"4352",0.26955063
"4353",0.117382978
"4354",0.062696593
"4355",0.102789672
"4356",0.078596699
"4357",0.06162436
"4358",0.056558481
"4359",0.039065753
"4360",0.001666667
"4361",0.006711435
"4362",-0.040920548
"4363",0.109744565
"4364",-0.088211425
"4365",0.095380161
"4366",0.081498346
"4367",0.099106692
"4368",0.176464682
"4369",0.118716307
"4370",0.048426012
"4371",0.040332604
"4372",0.079414114
"4373",0.021998642
"4374",0.073605591
"4375",0.11250258
"4376",-0.048737645
"4377",-0.007662873
"4378",0.116113307
"4379",0.030353406
"4380",0.053948541
"4381",0.13728763
"4382",0.091049973
"4383",0.051421986
"4384",0.070018362
"4385",0.063625696
"4386",0.101056789
"4387",0.082694678
"4388",0.131211765
"4389",0.088036948
"4390",0.458531228
"4391",0.001676446
"4392",0.104710954
"4393",0.09783663
"4394",0.002095997
"4395",0.045432862
"4396",0.261326228
"4397",0.094586208
"4398",0.076138854
"4399",0.045120435
"4400",0.115614173
"4401",-0.006202639
"4402",0.183922838
"4403",0.001205546
"4404",0.14687907
"4405",0.135887106
"4406",0.130275121
"4407",0.273293335
"4408",0.080332504
"4409",-0.043017385
"4410",0.262873559
"4411",-0.003184716
"4412",-0.128461008
"4413",0.066498922
"4414",-0.019276104
"4415",-0.021902893
"4416",-0.056416904
"4417",-0.032595478
"4418",0.039344178
"4419",0.118050737
"4420",0.095817923
"4421",0.032435276
"4422",0.12252519
"4423",0.186780752
"4424",0.005253295
"4425",0.00623055
"4426",0.0454464
"4427",-0.101964927
"4428",0.049757785
"4429",0.063811513
"4430",-0.099254958
"4431",0.070422464
"4432",0.344825718
"4433",0.036860957
"4434",0.076864017
"4435",0.033395201
"4436",0.015930822
"4437",0.003091193
"4438",0.063320464
"4439",0.054750515
"4440",0.117132399
"4441",0.172594581
"4442",-0.27090965
"4443",0.085547431
"4444",0.081765955
"4445",0.029208426
"4446",0.079792739
"4447",0.044951388
"4448",0.175243859
"4449",-0.041769413
"4450",-0.014012701
"4451",0.101766621
"4452",0.030896003
"4453",-0.13587606
"4454",0.091590732
"4455",0.09920665
"4456",0.058215683
"4457",0.086824262
"4458",-0.00449439
"4459",-0.078309163
"4460",0.030402041
"4461",0.136137436
"4462",0.090654368
"4463",0.414433778
"4464",0.123734863
"4465",0.152220685
"4466",0.025626404
"4467",0.027334667
"4468",0.040963115
"4469",0.016905474
"4470",0.09340618
"4471",0.141354118
"4472",0.059796161
"4473",0.076758632
"4474",-0.252446965
"4475",-0.051624365
"4476",-0.036328202
"4477",0.730887509
"4478",-0.007848537
"4479",0.107675341
"4480",0.223412694
"4481",0.061779947
"4482",0.053152959
"4483",-0.060005235
"4484",0.048428566
"4485",0.093122475
"4486",-0.033131865
"4487",0.145417
"4488",-0.048109352
"4489",0.079377719
"4490",-0.012478565
"4491",0.085833787
"4492",0.024655432
"4493",0.026604426
"4494",0.163697552
"4495",-0.039346705
"4496",-0.241981393
"4497",-0.18242293
"4498",-0.038839833
"4499",0.048659832
"4500",0.041165775
"4501",0.06884711
"4502",0.359803947
"4503",0.031025041
"4504",0.122602322
"4505",0.13433579
"4506",0.060306606
"4507",0.047641244
"4508",0.029254071
"4509",0.061290327
"4510",0.081187051
"4511",0.005810592
"4512",-0.056757789
"4513",0.150727191
"4514",-0.013286635
"4515",0.119458205
"4516",0.054224883
"4517",-0.063948725
"4518",0.104643927
"4519",0.212700495
"4520",0.04560044
"4521",-0.008600021
"4522",0.033227054
"4523",0.014170592
"4524",0.024780873
"4525",0.041263886
"4526",0.05102128
"4527",0.174103941
"4528",-0.00344372
"4529",-0.169817149
"4530",0.009904659
"4531",0.066913619
"4532",0.134410678
"4533",0.011537608
"4534",0.080665373
"4535",-0.053547451
"4536",0.001514005
"4537",0.13318217
"4538",0.198979408
"4539",0.099159722
"4540",0.064021859
"4541",0.324703751
"4542",0.035358592
"4543",0.12283078
"4544",0.114410351
"4545",0.097782369
"4546",0.167413474
"4547",0.122861463
"4548",0.203728217
"4549",0.145353414
"4550",-0.244868707
"4551",0.298268754
"4552",0.034933136
"4553",-0.111135969
"4554",-0.058496207
"4555",0.108439471
"4556",-0.028573372
"4557",-0.087496009
"4558",0.135528635
"4559",0.204462683
"4560",0.223507342
"4561",0.105240748
"4562",0.009016245
"4563",-0.096486485
"4564",0.073320501
"4565",-0.049021672
"4566",-0.006567339
"4567",0.169703594
"4568",0.07117437
"4569",0.021506205
"4570",0.053846056
"4571",0.064938622
"4572",0.126324586
"4573",0.104640832
"4574",0.041895051
"4575",0.087842701
"4576",-0.018124421
"4577",0.114244718
"4578",0.138980605
"4579",0.046868934
"4580",0.01787844
"4581",0.17608649
"4582",0.009782203
"4583",-0.035474388
"4584",0.010397733
"4585",0.038107484
"4586",-0.035932009
"4587",0.023842189
"4588",0.030171843
"4589",0.15037424
"4590",0.109061901
"4591",-0.001153181
"4592",0.068653455
"4593",0.094334621
"4594",0.002606145
"4595",0.083268342
"4596",0.023143229
"4597",0.146063809
"4598",-0.027860312
"4599",0.061154423
"4600",0.099888546
"4601",0.344570796
"4602",-0.023679612
"4603",0.018440986
"4604",0.008966176
"4605",0.016679689
"4606",0.106574773
"4607",0.0463059
"4608",-0.006825965
"4609",0.014991234
"4610",0.202668092
"4611",0.043999202
"4612",0.153369735
"4613",-0.123464869
"4614",0.206336433
"4615",0.136865414
"4616",0.074720037
"4617",0.009190367
"4618",0.038983571
"4619",0.05160173
"4620",0.192348307
"4621",0.012614043
"4622",-0.059316577
"4623",0.179378523
"4624",0.315852949
"4625",0.009077218
"4626",0.017239002
"4627",0.020699316
"4628",-0.014618808
"4629",0.084859146
"4630",-0.195298306
"4631",0.005068435
"4632",0.056155103
"4633",-0.028987537
"4634",0.934528319
"4635",-0.020595694
"4636",-0.120440088
"4637",0.007980888
"4638",-0.073545653
"4639",0.039791945
"4640",0.100587237
"4641",0.022472856
"4642",0.03469733
"4643",0.064250319
"4644",0.070286746
"4645",0.055019897
"4646",-0.062258839
"4647",0.20062524
"4648",0.08361414
"4649",0.129082808
"4650",0.116555891
"4651",-0.0121289
"4652",-0.036357393
"4653",-0.024367677
"4654",-0.003799508
"4655",0.003344485
"4656",-0.013704366
"4657",0.133067599
"4658",0.145966786
"4659",-0.014407584
"4660",0.045754575
"4661",0.036110522
"4662",0.110833317
"4663",0.014238699
"4664",0.082885907
"4665",0.077835842
"4666",0.006495328
"4667",0.111869896
"4668",-0.087976908
"4669",0.020279651
"4670",0.021134312
"4671",0.011501168
"4672",0.034677992
"4673",0.02449102
"4674",-0.020449002
"4675",0.109443775
"4676",-0.042550558
"4677",0.189531035
"4678",0.199751727
"4679",0.115565032
"4680",0.022513333
"4681",-0.027454405
"4682",-0.120962106
"4683",0.08442868
"4684",-0.054910216
"4685",0.153744753
"4686",0.081906224
"4687",-0.030676574
"4688",-0.031247647
"4689",0.012387255
"4690",0.073009213
"4691",0.057172313
"4692",0.032449597
"4693",0.222778299
"4694",-0.006291802
"4695",0.074172066
"4696",0.040732018
"4697",0.733969175
"4698",0.14482066
"4699",0.042761187
"4700",0.06175825
"4701",0.095269793
"4702",-0.02323709
"4703",0.146792797
"4704",0.223395092
"4705",0.099529595
"4706",0.167372556
"4707",0.134551627
"4708",0.114685214
"4709",0.015818864
"4710",0.096381359
"4711",0.061820365
"4712",-0.074227713
"4713",0.056213145
"4714",0.033842593
"4715",0.074581943
"4716",-0.105545718
"4717",-0.021473218
"4718",-0.014619454
"4719",0.120876478
"4720",-0.010087318
"4721",-0.041008024
"4722",0.008224576
"4723",0.091447487
"4724",0.065660904
"4725",0.138970818
"4726",-0.113328685
"4727",-0.076835164
"4728",-0.027744529
"4729",0.061258171
"4730",-0.012236726
"4731",0.01730147
"4732",-0.032523192
"4733",-0.027581396
"4734",0.001382312
"4735",-0.018842009
"4736",0.048032659
"4737",-0.129610376
"4738",-0.003939598
"4739",0.093635605
"4740",0.013738719
"4741",-0.123110699
"4742",-0.270999572
"4743",0.017526021
"4744",0.084126013
"4745",0.005602256
"4746",0.040401534
"4747",0.098874006
"4748",0.122785021
"4749",0.025585101
"4750",0.074206539
"4751",0.100272255
"4752",-0.015666117
"4753",0.056089467
"4754",-0.044451763
"4755",0.083054758
"4756",0.019282145
"4757",0.045308954
"4758",0.032992339
"4759",-0.164495773
"4760",-0.061280431
"4761",-0.033415997
"4762",0.181674517
"4763",0.228736921
"4764",0.111569503
"4765",0.013453286
"4766",0.073204378
"4767",0.345251018
"4768",0.117347813
"4769",0.092115289
"4770",-0.265461841
"4771",0.1210126
"4772",-0.231111721
"4773",0.213349154
"4774",0.013245227
"4775",0.112504936
"4776",0.075970364
"4777",0.122587029
"4778",-0.298153372
"4779",0.098577924
"4780",0.112082061
"4781",0.117187523
"4782",0.250629425
"4783",-0.050219757
"4784",-0.051214666
"4785",0.0590766
"4786",0.172012187
"4787",0.094144317
"4788",-0.122722135
"4789",0.01182737
"4790",0.040378156
"4791",0.118435649
"4792",0.041523503
"4793",0.162795134
"4794",-0.080733207
"4795",-0.009608859
"4796",0.019625964
"4797",-0.008379037
"4798",0.046125836
"4799",0.064560006
"4800",-0.060787684
"4801",0.093358507
"4802",0.19702414
"4803",0.14518201
"4804",0.152016207
"4805",0.011101393
"4806",-0.079742475
"4807",0.061520011
"4808",0.033711057
"4809",-0.013267391
"4810",0.24655429
"4811",0.081857557
"4812",-0.028170877
"4813",0.037750653
"4814",-0.019813377
"4815",0.137050744
"4816",0.060137941
"4817",0.053905265
"4818",0.258418448
"4819",0.098320492
"4820",0.060479677
"4821",0.131332373
"4822",0.101032225
"4823",-0.117316726
"4824",0.004419181
"4825",0.073962553
"4826",0.067584737
"4827",0.023544348
"4828",0.015778347
"4829",0.1351862
"4830",0.033966893
"4831",0.162028723
"4832",0.156309872
"4833",0.111869005
"4834",-0.053892199
"4835",0.151672922
"4836",-0.129570991
"4837",0.030808718
"4838",0.068938555
"4839",0.091979299
"4840",-0.081768684
"4841",-0.011108216
"4842",0.030348735
"4843",0.054784772
"4844",-0.057649869
"4845",0.199332903
"4846",0.050085883
"4847",-0.177626712
"4848",0.111541375
"4849",0.055196017
"4850",0.182403756
"4851",0.119457086
"4852",0.026286964
"4853",-0.003372015
"4854",0.058572637
"4855",0.213155953
"4856",-0.016915673
"4857",0.10727112
"4858",0.086205493
"4859",0.08758109
"4860",0.066899408
"4861",0.088569524
"4862",0.114907215
"4863",-0.014625489
"4864",0.121791057
"4865",0.028216302
"4866",0.02679481
"4867",0.184512138
"4868",0.031837372
"4869",0
"4870",0.061395222
"4871",0.074520292
"4872",0.117150577
"4873",-0.01816168
"4874",0.011009286
"4875",0.00851069
"4876",0.01730147
"4877",0.071095922
"4878",0.151399646
"4879",0.021259304
"4880",-0.035059219
"4881",0.06294339
"4882",0.053268929
"4883",0.015623882
"4884",0.035223176
"4885",-0.000974896
"4886",0.059251607
"4887",0.113008375
"4888",0.077587075
"4889",-0.102170053
"4890",0.139337904
"4891",0.038296285
"4892",0.035478313
"4893",0.148770944
"4894",0.050442799
"4895",0.046116118
"4896",0.040038709
"4897",-0.089596534
"4898",-0.119160636
"4899",0.170840374
"4900",-0.048924373
"4901",0.023663076
"4902",0.063300131
"4903",0.027144258
"4904",0.032535958
"4905",0.042516525
"4906",0.021309787
"4907",0.087753162
"4908",0.142944599
"4909",0.211691759
"4910",0.050911716
"4911",0.109797512
"4912",0.039821494
"4913",0.171633643
"4914",0.08077504
"4915",0.058580726
"4916",0.00637303
"4917",0.02823423
"4918",0.070938563
"4919",0.160188536
"4920",0.109060863
"4921",-0.019376279
"4922",0.153478185
"4923",0.036456894
"4924",0.016213889
"4925",0.232955616
"4926",0.104140259
"4927",-0.218826554
"4928",0.111185846
"4929",0.087483487
"4930",0.014043259
"4931",0.153732976
"4932",0.145922202
"4933",0.15069448
"4934",0.08180338
"4935",0.274310335
"4936",0.053312017
"4937",0.014470212
"4938",0.145348769
"4939",0.083825955
"4940",0.310131093
"4941",0.055507521
"4942",0.081949593
"4943",0.016502748
"4944",0.022814678
"4945",0.020134908
"4946",0.055214753
"4947",0.93140437
"4948",0.111553723
"4949",0.018494804
"4950",-0.259219608
"4951",0.168161417
"4952",0.12606362
"4953",0.072479573
"4954",0.077204676
"4955",-0.03304167
"4956",0.069410975
"4957",0.128640583
"4958",0.058762028
"4959",0.116072171
"4960",0.032177808
"4961",0.122679551
"4962",-0.029558802
"4963",-0.03333642
"4964",0.033866222
"4965",-0.049032348
"4966",-0.196965069
"4967",0.054939708
"4968",0.227644684
"4969",0.076051978
"4970",-0.018622713
"4971",0.032475572
"4972",-0.042395559
"4973",0.124515097
"4974",0.002812941
"4975",0.004796172
"4976",-0.11453054
"4977",0.071609532
"4978",0.067582058
"4979",0.142593846
"4980",0.063974468
"4981",0.089097427
"4982",0.121853071
"4983",0.173053263
"4984",0.016406429
"4985",-0.075824826
"4986",0.025625842
"4987",-0.060372128
"4988",-0.04531777
"4989",-0.287682072
"4990",0.01156869
"4991",0.102833667
"4992",0.045502943
"4993",0.011401802
"4994",0.08930852
"4995",0.195653963
"4996",0.091866468
"4997",0.098037631
"4998",0.07514215
"4999",-0.143036204
"5000",0.027683429
"5001",0.027712617
"5002",0.08844501
"5003",0.244110824
"5004",-0.120713747
"5005",0.075807208
"5006",0.174437772
"5007",-0.039053542
"5008",-0.05922308
"5009",0.092520756
"5010",-0.167054085
"5011",0.321865539
"5012",-0.081345639
"5013",0.013037994
"5014",0.154599805
"5015",0.137621378
"5016",0.045697606
"5017",0.032672939
"5018",-0.168731983
"5019",-0.043888518
"5020",0.079578649
"5021",0.04548281
"5022",0.023225457
"5023",0.075123409
"5024",0.032435276
"5025",0.184772669
"5026",0.090750575
"5027",0.072306543
"5028",0.073777369
"5029",-0.064245566
"5030",-0.002507838
"5031",0.094168039
"5032",0.128215059
"5033",0.070931712
"5034",-0.07378617
"5035",0.098945914
"5036",0.110388178
"5037",0.017370542
"5038",0.111670996
"5039",-0.006788892
"5040",0.236015098
"5041",0.052922401
"5042",0.143910338
"5043",-0.007831499
"5044",0.253314429
"5045",0.043090087
"5046",0.13196276
"5047",-0.036332868
"5048",0.093356335
"5049",0.115286155
"5050",0.028987537
"5051",0.413187154
"5052",0.008194995
"5053",0.064172957
"5054",-0.074672187
"5055",0.091308179
"5056",0.000526177
"5057",0.043830452
"5058",0.028065453
"5059",0.10110891
"5060",0.076055033
"5061",0.144626121
"5062",-0.245251794
"5063",0.135263808
"5064",0.085635759
"5065",0.073808867
"5066",0.063068198
"5067",0.050715093
"5068",0.032858236
"5069",-0.046928381
"5070",-0.118920045
"5071",0.051389033
"5072",0.0929497
"5073",0.084987014
"5074",0.00330809
"5075",0.00836825
"5076",0.051343952
"5077",0.04697781
"5078",0.038295869
"5079",0.105360516
"5080",0.007944846
"5081",0.112522525
"5082",-0.077961541
"5083",0.083140684
"5084",-0.013805608
"5085",0.238355284
"5086",-0.001579031
"5087",0.180261824
"5088",0.041772592
"5089",0.072507102
"5090",0.055170712
"5091",0.088108041
"5092",0.019367939
"5093",0.296338545
"5094",0.096185333
"5095",0.008658063
"5096",0.144891354
"5097",0.047192306
"5098",-0.064206901
"5099",0.04407252
"5100",-0.056657076
"5101",-0.002938586
"5102",0.063633671
"5103",0.109305496
"5104",0.089196422
"5105",-0.017170533
"5106",0.051638857
"5107",0.017699577
"5108",0.07907668
"5109",-0.101035386
"5110",0.110648256
"5111",0.135229949
"5112",0.053301935
"5113",0.108193044
"5114",-0.030000011
"5115",0.11508992
"5116",0.088947486
"5117",0.117584957
"5118",0.133634693
"5119",-0.069409451
"5120",0.129042047
"5121",0.061716999
"5122",0.054384184
"5123",0.086952841
"5124",0.014531799
"5125",0.049030707
"5126",-0.028535494
"5127",0.068499233
"5128",0.105547376
"5129",0.281247667
"5130",0.035377839
"5131",0.079028668
"5132",-0.067183326
"5133",0.092606257
"5134",0.028987537
"5135",0.056925937
"5136",0.056403888
"5137",0.074462135
"5138",0.092777924
"5139",0.044591511
"5140",0.067097321
"5141",0.061861123
"5142",0.246227947
"5143",0.115394045
"5144",0.3081738
"5145",-0.078715567
"5146",0.096433154
"5147",0.026419563
"5148",-0.065597282
"5149",0.101432616
"5150",0.187864099
"5151",0.23697503
"5152",0.071427444
"5153",0.058339971
"5154",0.018079589
"5155",-0.097980408
"5156",-0.054714071
"5157",0.061251747
"5158",0.145030445
"5159",0.03120311
"5160",0.223968196
"5161",0.020553553
"5162",0.114256108
"5163",0.08971191
"5164",-0.110348057
"5165",0.066798761
"5166",0.004964685
"5167",0.012732806
"5168",0.130599421
"5169",0.050010421
"5170",0.084912166
"5171",0.032895262
"5172",0.104665391
"5173",0.126113701
"5174",0.17442739
"5175",0.033415997
"5176",0.075645808
"5177",-0.006060625
"5178",-0.029290092
"5179",0.160718521
"5180",0.053376576
"5181",0.125738269
"5182",0.039866083
"5183",0.056911908
"5184",0.153686844
"5185",-0.019418086
"5186",0.146015949
"5187",0.044804249
"5188",0.070230776
"5189",-0.025852139
"5190",0.089033108
"5191",0.084899444
"5192",0.02269601
"5193",-0.028098566
"5194",0.243974692
"5195",-0.072900486
"5196",0.098567695
"5197",0.072739664
"5198",0.085772475
"5199",0.033071026
"5200",0.004627496
"5201",0.20740538
"5202",0.069149354
"5203",0.200870421
"5204",0.000569573
"5205",0.110114821
"5206",0.107928702
"5207",-0.031748698
"5208",0.002349203
"5209",0.036543399
"5210",0.16841063
"5211",0.114852392
"5212",0.175367991
"5213",0.046892715
"5214",0.13185999
"5215",0.016761756
"5216",-0.100925919
"5217",0.050396268
"5218",-0.108491426
"5219",-0.923619329
"5220",0.190834544
"5221",0.046716866
"5222",0.030583423
"5223",-0.054206818
"5224",0.045397051
"5225",0.178309515
"5226",-0.093788089
"5227",0.075618724
"5228",0.011794576
"5229",0.099188893
"5230",0.039184547
"5231",-0.112417708
"5232",0.140265425
"5233",0.016276562
"5234",0.040764686
"5235",-0.058052012
"5236",0.015535437
"5237",-0.010592957
"5238",0.00619197
"5239",0.006580296
"5240",0.080743888
"5241",0.012947413
"5242",0.148532688
"5243",-0.007035104
"5244",0.047873787
"5245",0.107009893
"5246",0.05120314
"5247",-0.162055859
"5248",0.018987763
"5249",-0.030966584
"5250",-0.012980214
"5251",0.11960952
"5252",0.056695344
"5253",0.146585579
"5254",0.087443342
"5255",0.09531018
"5256",-0.343422403
"5257",0.057156179
"5258",0.045970482
"5259",-0.04697008
"5260",0.045851077
"5261",0.119160636
"5262",0.103949542
"5263",0.170019686
"5264",-0.011240615
"5265",0.043675064
"5266",0.046556405
"5267",0.054494663
"5268",-0.05743671
"5269",0.155451265
"5270",0.009712143
"5271",0.015331965
"5272",0.072268021
"5273",0.103579212
"5274",0.03445788
"5275",0.0990285
"5276",-0.046119143
"5277",-0.04482078
"5278",0.000635021
"5279",-0.002362371
"5280",0.045337435
"5281",-0.036034033
"5282",-0.020560585
"5283",0.054327781
"5284",-0.005490748
"5285",-0.113437981
"5286",0.114448905
"5287",0.163283873
"5288",0.06918012
"5289",0.037179003
"5290",0
"5291",0.118822768
"5292",0.026541197
"5293",-0.053345981
"5294",0.076218611
"5295",0.186733212
"5296",0.065896091
"5297",0.058512164
"5298",0.316715104
"5299",-0.001470859
"5300",0.045059915
"5301",0.056541602
"5302",-0.022197545
"5303",0.10607628
"5304",0.204300464
"5305",0.091726324
"5306",-0.027962348
"5307",0.131781188
"5308",-0.13101098
"5309",0.048923008
"5310",0.136655935
"5311",0.073668431
"5312",0.059663774
"5313",0.105360516
"5314",0.035909129
"5315",0.211150124
"5316",-0.287682072
"5317",0.008710527
"5318",0.110378088
"5319",-0.178189976
"5320",-0.010638398
"5321",0.022237672
"5322",0.116110328
"5323",-0.046364917
"5324",-0.020748633
"5325",-0.017241806
"5326",-0.002473857
"5327",-0.034830812
"5328",0.065847316
"5329",0.38811647
"5330",0.039584416
"5331",0.074582414
"5332",-0.018018506
"5333",0.285441651
"5334",-0.176402568
"5335",-0.012382042
"5336",0.158348915
"5337",0.142398063
"5338",-0.036821536
"5339",0.087995421
"5340",0.35939032
"5341",0.060159734
"5342",-0.085416353
"5343",0.013015481
"5344",0.150538938
"5345",-0.063800105
"5346",-0.045151308
"5347",0.030061683
"5348",0.068363156
"5349",0.05305775
"5350",-0.05476873
"5351",0.012045836
"5352",0.148570523
"5353",-0.026433257
"5354",0.039567889
"5355",0.092455824
"5356",-0.090286847
"5357",-0.040495981
"5358",0.088075138
"5359",-0.094124442
"5360",0.105439941
"5361",-0.019311398
"5362",0.064119907
"5363",-0.05259245
"5364",0.044814016
"5365",-0.00978555
"5366",-0.045149965
"5367",0.008604847
"5368",0.069588287
"5369",0.201941344
"5370",0.084899444
"5371",0.285228083
"5372",-0.109779436
"5373",0.160038822
"5374",-0.001824603
"5375",0.108038046
"5376",0.209364849
"5377",-0.235359139
"5378",0.000497424
"5379",0.080520377
"5380",0.061357237
"5381",-0.095947935
"5382",0.015787615
"5383",-0.078930005
"5384",0.375484276
"5385",-0.053080826
"5386",0.040388061
"5387",0.385993005
"5388",0.113634542
"5389",0.045589169
"5390",0.057023134
"5391",0.005210115
"5392",0.010826522
"5393",0.087775611
"5394",0.011019395
"5395",0.07641452
"5396",0.119561859
"5397",0.169486683
"5398",0.088544085
"5399",0.096366372
"5400",0.01319529
"5401",0.088686846
"5402",-0.063579748
"5403",-0.349342584
"5404",0.04092716
"5405",0.149977051
"5406",0.057939256
"5407",0.251903703
"5408",-0.041242959
"5409",-0.519521331
"5410",0.00645858
"5411",-0.082638089
"5412",0.011049836
"5413",-0.045741483
"5414",0.18259632
"5415",-0.013855
"5416",0.173186934
"5417",0.106767975
"5418",0.071596287
"5419",0.242762911
"5420",0.024868067
"5421",0.045043199
"5422",0.071655989
"5423",0.076749982
"5424",0.02620459
"5425",0.105130985
"5426",0.110822026
"5427",-0.035194248
"5428",0.00732604
"5429",0.024539819
"5430",0.06829
"5431",0.034963196
"5432",0.133519004
"5433",0.015077891
"5434",-0.249605955
"5435",-0.009950331
"5436",0.029933418
"5437",-0.324977857
"5438",0.066391034
"5439",0.054902294
"5440",-0.016807118
"5441",-0.042133693
"5442",0.041628898
"5443",0.179340929
"5444",-0.016401197
"5445",-0.026857454
"5446",0.143380657
"5447",0.12096432
"5448",-0.114775515
"5449",0.006031381
"5450",-0.24387945
"5451",0.080535289
"5452",0.024272701
"5453",0.093635605
"5454",0.20507656
"5455",0.283005953
"5456",0.11800279
"5457",-0.156185269
"5458",0.250668225
"5459",0.11427258
"5460",0.197365137
"5461",0.096293908
"5462",0.121972157
"5463",0.072634657
"5464",0.113379647
"5465",0.083185081
"5466",0.11771817
"5467",0.002022245
"5468",-0.026153592
"5469",0.152666758
"5470",0.006962961
"5471",-0.042962559
"5472",0.016710383
"5473",0.066982652
"5474",0.072467839
"5475",-0.090340404
"5476",0.203641707
"5477",0.011512424
"5478",-0.131336002
"5479",0.066835601
"5480",-0.029112159
"5481",0.237973618
"5482",0.204258536
"5483",0.09791661
"5484",0.117734662
"5485",-0.000299506
"5486",-0.134732594
"5487",0.087512655
"5488",-0.043454629
"5489",-0.118901729
"5490",0.023574609
"5491",0.044616444
"5492",-0.014633256
"5493",0.011178978
"5494",-0.04909822
"5495",0.066428469
"5496",0.084503224
"5497",0.053966196
"5498",-0.04783385
